"probe_id","logFC","AveExpr","t","P.Value","adj.P.Val"
"201431_s_at",3.49712450151921,8.60343619140372,12.8125646238649,5.77128245076495e-16,1.28566859155691e-11
"211235_s_at",-1.08621748187794,6.15812739788114,-12.031887613531,4.51653976512301e-15,3.7986576186108e-11
"208131_s_at",5.38494272759489,8.1693514544449,11.9855458779786,5.11557788563649e-15,3.7986576186108e-11
"219850_s_at",-3.50295797700193,5.209628096752,-11.8088310372603,8.24597986020508e-15,4.59239233364471e-11
"218918_at",1.98582652155628,7.51042865454001,11.3635738342286,2.79507674413373e-14,1.24531849258134e-10
"207864_at",1.54063766266388,3.62333630409971,10.982567267083,8.10725936392437e-14,3.01009028083572e-10
"213929_at",-2.44043901531133,5.22071918198502,-10.7899212505282,1.39903649856033e-13,4.0692468675757e-10
"204223_at",4.11545108440917,7.39950815272918,10.774613563633,1.4613267020068e-13,4.0692468675757e-10
"201689_s_at",-2.95872036369902,5.82284904551622,-10.6597040370994,2.02853411090871e-13,5.02107270985704e-10
"201666_at",2.30125991313178,11.714838004377,10.5113716675969,3.10561074942849e-13,6.91836906650184e-10
"202796_at",3.16047896722152,7.66226291468638,10.436275245293,3.85710850344703e-13,7.45045103360728e-10
"201792_at",3.04451511795625,10.052877321368,10.3618022549375,4.78529414712895e-13,7.45045103360728e-10
"204589_at",1.77457234562384,7.99676854756867,10.3535558330878,4.90114271322423e-13,7.45045103360728e-10
"204931_at",4.81642712274786,7.14940455698791,10.3483105508181,4.9763080700618e-13,7.45045103360728e-10
"202808_at",1.18194750451318,9.09972937885515,10.3455258055836,5.0166883109983e-13,7.45045103360728e-10
"205226_at",2.30816261967782,8.064792593083,10.2593624743497,6.44512641361853e-13,8.8200780276087e-10
"218665_at",1.33528783939866,7.4465417848152,10.2441675317183,6.73696171076488e-13,8.8200780276087e-10
"222334_at",-3.08612300676389,7.4578638177717,-10.2146601543681,7.34259019054685e-13,8.8200780276087e-10
"221747_at",2.13412957377524,7.98995947883069,10.2017344897408,7.62502343711193e-13,8.8200780276087e-10
"205330_at",2.47160772724783,6.78700405212216,10.1371404947763,9.2107958921202e-13,9.77090000422675e-10
"37079_at",-2.78941994209598,4.74682227482453,-10.1142001813531,9.85133606183116e-13,9.86056135089608e-10
"202992_at",5.9181887887302,8.09416031585354,10.1029908994413,1.01805858540472e-12,9.86056135089608e-10
"209621_s_at",3.54251803345894,7.25151815086284,10.0721553918858,1.11451301986414e-12,1.0345002726464e-09
"211276_at",3.43044904650179,6.52072700181745,10.0300793368241,1.26128621825796e-12,1.10733022928161e-09
"219121_s_at",-2.36790393794125,6.55211658103663,-10.0218028588992,1.29239062536795e-12,1.10733022928161e-09
"212813_at",1.59531068640798,8.69406170064717,9.98360136507402,1.44636416086648e-12,1.19335757080083e-09
"221748_s_at",1.94802123729161,10.2057314460093,9.96865767728972,1.51154868490755e-12,1.20259893048877e-09
"203706_s_at",3.68762192240036,6.97027833753233,9.93518987201297,1.66856451001994e-12,1.24738614870095e-09
"212736_at",1.06393370592017,7.74564945735262,9.93291282214643,1.67983051851814e-12,1.24738614870095e-09
"213438_at",3.4762401049214,5.60833001646146,9.91090961943769,1.79275169382088e-12,1.28829449945961e-09
"206584_at",2.35802596266141,7.1445373897314,9.89901369229723,1.85697931523629e-12,1.29274775642246e-09
"210002_at",4.87523026548396,6.14091075103824,9.86716604204654,2.04066448614106e-12,1.34315867812715e-09
"219976_at",-2.69967758317103,5.53856745004996,-9.86562941578338,2.04997957787507e-12,1.34315867812715e-09
"217897_at",2.16237305452158,8.52511695448881,9.84199635163653,2.19880230060254e-12,1.39950625287208e-09
"203304_at",1.86324601741565,8.14094855567041,9.82493779264197,2.3129955281047e-12,1.43129448276634e-09
"201185_at",2.11764262950559,10.3260166730915,9.80496182661448,2.45439448496579e-12,1.44321784200884e-09
"215552_s_at",-1.40400802048515,5.81628362306996,-9.80394338019754,2.4618340888062e-12,1.44321784200884e-09
"37005_at",2.45752543061225,10.2208742797927,9.77395700890033,2.6914419698883e-12,1.53736545546671e-09
"202746_at",3.08788886787135,7.86995449217459,9.61464100526432,4.33074990106525e-12,2.35307598892758e-09
"201690_s_at",-2.64326574725689,7.86738879565518,-9.57344702382417,4.9000800549406e-12,2.59902579485504e-09
"207015_s_at",-1.2341735231604,6.25744698875647,-9.48856970089461,6.32434152074328e-12,3.27645014087437e-09
"214180_at",1.39867359242976,7.24535905261406,9.46516005298206,6.78651029464745e-12,3.40089289619898e-09
"205792_at",4.01639317697399,7.29790196066462,9.46111014252967,6.86987387569933e-12,3.40089289619898e-09
"219371_s_at",3.10715838879408,8.64137180699145,9.42543611003351,7.6505443492164e-12,3.58173680180428e-09
"200785_s_at",1.60379729978834,8.40269399719458,9.4165468352938,7.85869768672908e-12,3.58173680180428e-09
"214734_at",-2.16235912831881,6.06832958871334,-9.41495543169574,7.89656381562492e-12,3.58173680180428e-09
"213290_at",2.05735097406575,7.91319840724069,9.40903398090991,8.03909144365103e-12,3.58173680180428e-09
"213249_at",1.18349078411738,7.782063992072,9.38713285130392,8.5892875722302e-12,3.66965979197029e-09
"209047_at",2.81955929012728,8.18051917718791,9.38634950180362,8.60965884014372e-12,3.66965979197029e-09
"204082_at",1.98213559409811,8.00296889669561,9.38173654055704,8.73061763138777e-12,3.66965979197029e-09
"208358_s_at",-2.07380860172167,5.47956528952396,-9.37208220905754,8.98937326469559e-12,3.70844941143747e-09
"210265_x_at",-1.1340576917322,5.8661169005259,-9.3474066746613,9.68662058210803e-12,3.92343357650219e-09
"218648_at",1.17751827451578,9.59426093643912,9.34099106887134,9.87671957369334e-12,3.92899432041369e-09
"209613_s_at",4.40177366368209,5.15458703709352,9.31212384994153,1.07799783748364e-11,4.21308032028475e-09
"201688_s_at",-2.3444583183451,6.00734793731196,-9.3032124129285,1.10753948927693e-11,4.2539064142452e-09
"204114_at",2.56005131107752,8.0724214121512,9.26760372575845,1.23400764662891e-11,4.65932005829699e-09
"203498_at",2.56276074147371,6.63314750327948,9.24047853723452,1.34009034388621e-11,4.97553209845887e-09
"218763_at",-2.66860103326534,9.76971528057051,-9.22521537149385,1.40379842603475e-11,5.12662582570099e-09
"218417_s_at",1.28521499145545,6.97337952067826,9.219702414963,1.42755645856545e-11,5.12930245604233e-09
"213800_at",3.60245549501769,7.73377469066237,9.21267252498068,1.45844367782731e-11,5.15710314459666e-09
"202555_s_at",2.60865114439387,9.9971175458894,9.16599291173434,1.68145443160173e-11,5.76784272618417e-09
"204303_s_at",1.41514452329107,6.53122360530902,9.16570238852053,1.682945536661e-11,5.76784272618417e-09
"200784_s_at",1.26512320849247,7.99425211726665,9.16046093104864,1.71007849441013e-11,5.77203312423857e-09
"213905_x_at",2.71651113876955,8.53721568097621,9.12746395382296,1.89137104542176e-11,6.21279177782544e-09
"220272_at",2.46110858329606,7.64224047343692,9.12565786820524,1.90183842416847e-11,6.21279177782544e-09
"219778_at",2.88620450265582,7.35737021152572,9.12181117603543,1.9243283775641e-11,6.21279177782544e-09
"221796_at",3.79109574714257,5.44686251351282,9.10086999092968,2.05157391559858e-11,6.5289874453985e-09
"205666_at",3.24221041342,6.49616840603024,9.05849908930437,2.33572511725777e-11,7.32858428692272e-09
"201621_at",2.38582441107477,9.39733308131321,9.00710306596372,2.73451736005025e-11,8.41998720095559e-09
"211726_s_at",1.98693814331018,5.7201237479544,9.00418051943094,2.75916445513201e-11,8.41998720095559e-09
"205547_s_at",3.77638113030621,10.8222280464539,8.99304644877938,2.85514195582823e-11,8.48053297999805e-09
"219388_at",-2.32352429866533,6.26432175815498,-8.96597386159972,3.10286229978653e-11,9.09506098057163e-09
"203917_at",-2.68184239908591,7.77124854057986,-8.9451978922317,3.30764182605876e-11,9.56939441027416e-09
"207291_at",-1.18587174986507,5.91060903949913,-8.9153412709846,3.62613979628562e-11,1.03563482361352e-08
"209496_at",2.02053714408142,9.99977714755982,8.89573901069061,3.85196721383593e-11,1.07368688706887e-08
"212071_s_at",1.12733634132374,10.3352283201653,8.8954191149722,3.85576832452798e-11,1.07368688706887e-08
"205932_s_at",-3.58349769198529,9.75290934400794,-8.88628774819792,3.96588648036713e-11,1.09071670522393e-08
"204083_s_at",1.95467400916103,10.5730724018905,8.86143461112187,4.28200052302668e-11,1.16329421526177e-08
"201430_s_at",2.83593870296655,6.61722371804873,8.85722598738844,4.33800368464975e-11,1.16430973593907e-08
"207480_s_at",1.77867120529462,8.073517474029,8.85264348814628,4.39982550201225e-11,1.16684419890865e-08
